target_end_date,value_a,location
2022-03-05,21.026131647441417,08
2022-03-12,18.86796149165859,08
2022-03-19,22.14563131999593,08
2022-03-26,16.32899189680564,08
2022-04-02,25.776126839028592,08
2022-04-09,32.24576328924275,08
2022-04-16,115.59076804334228,08
2022-04-23,167.13471998343692,08
2022-04-30,114.66064886941096,08
2022-05-07,130.3146109603394,08
2022-05-14,215.65236850954685,08
2022-05-21,158.45816437662847,08
2022-05-28,209.01609353285903,08
2022-06-04,123.01560200459625,08
2022-06-11,68.96209318800517,08
2022-06-18,44.162435543568165,08
2022-06-25,29.284598954224496,08
2022-07-02,18.909232868207365,08
2022-07-09,12.332777372969051,08
2022-07-16,10.703601701375097,08
2022-07-23,9.771325253893794,08
2022-07-30,9.0,08
2022-08-06,8.107227127091294,08
2022-08-13,7.190811908728915,08
2022-08-20,6.285112443633227,08
2022-08-27,5.424486830524592,08
2022-09-03,4.643293168123377,08
2022-09-10,3.975889555149947,08
2022-09-17,3.4566340903246644,08
2022-09-24,3.1198848723678934,08
2022-10-01,3.0,08
2022-10-08,3.4923931760979765,08
2022-10-15,4.9854141906516665,08
2022-10-22,7.50282527305071,08
2022-10-29,11.06838865268475,08
2022-11-05,15.705866558943425,08
2022-11-12,21.43902122121638,08
2022-11-19,28.29161486889325,08
2022-11-26,48.46767788692007,08
2022-02-19,6.570483463330975,09
2022-02-26,4.616069866734144,09
2022-03-05,1.040901560726323,09
2022-03-12,1.9619640927444733,09
2022-03-19,3.273050912148251,09
2022-03-26,1.7303138892044685,09
2022-04-02,1.674435847808827,09
2022-04-09,5.702980184107132,09
2022-04-16,30.66955565291888,09
2022-04-23,40.58316410218957,09
2022-04-30,53.04913159396788,09
2022-05-07,68.86996451880948,09
2022-05-14,64.9206901054167,09
2022-05-21,55.615767772358325,09
2022-05-28,70.03474849341858,09
2022-06-04,62.934865983120645,09
2022-06-11,52.74194451174789,09
2022-06-18,37.903709373737485,09
2022-06-25,22.108411842022157,09
2022-07-02,10.698112903545914,09
2022-07-09,6.97935106493707,09
2022-07-16,5.526126639095516,09
2022-07-23,4.5673949064388415,09
2022-07-30,4.0,09
2022-08-06,3.610534449086818,09
2022-08-13,3.2562543319543136,09
2022-08-20,2.9399991050562275,09
2022-08-27,2.664608224846301,09
2022-09-03,2.432921147778276,09
2022-09-10,2.2477773303058917,09
2022-09-17,2.1120162288828905,09
2022-09-24,2.0284772999630127,09
2022-10-01,2.0,09
2022-10-08,17.85159496942919,09
2022-10-15,58.73202410111499,09
2022-10-22,114.62975373015475,09
2022-10-29,175.53325019164583,09
2022-11-05,231.4309798206856,09
2022-11-12,272.3114089523714,09
2022-11-19,288.1630039218006,09
2022-11-26,91.91092056421144,09
2022-02-19,5.027045803601402,10
2022-02-26,0.9546819620761324,10
2022-03-05,3.1905087226417863,10
2022-03-12,3.455810286056036,10
2022-03-19,0.5508151319736065,10
2022-03-26,1.966641922795874,10
2022-04-02,3.1866179778043486,10
2022-04-09,2.9551935488084062,10
2022-04-16,6.6146058923745725,10
2022-04-23,6.26766095155226,10
2022-04-30,9.745495278079396,10
2022-05-07,38.51531168175904,10
2022-05-14,19.69220579919152,10
2022-05-21,4.879373906043321,10
2022-05-28,3.982331108400953,10
2022-06-04,1.419073123371894,10
2022-06-11,1.6990698041731256,10
2022-06-18,0.8771910614224284,10
2022-06-25,0.9784282354535787,10
2022-07-02,1.0796654094847289,10
2022-07-09,0.2557355969877458,10
2022-07-16,0.7079522940649968,10
2022-07-23,1.5477833029227492,10
2022-07-30,2.0,10
2022-08-06,1.9314128943758575,10
2022-08-13,1.747599451303155,10
2022-08-20,1.4814814814814816,10
2022-08-27,1.1659807956104253,10
2022-09-03,0.8340192043895749,10
2022-09-10,0.5185185185185186,10
2022-09-17,0.25240054869684525,10
2022-09-24,0.06858710562414272,10
2022-10-01,0.0,10
2022-10-08,0.19742179666146667,10
2022-10-15,0.825013325087363,10
2022-10-22,1.9357637929399338,10
2022-10-29,3.5826624078814238,10
2022-11-05,5.818698377574077,10
2022-11-12,8.696860909680138,10
2022-11-19,12.270139211861853,10
2022-11-26,27.90693900623782,10
2022-02-19,81.04605585352914,12
2022-02-26,93.38760838565064,12
2022-03-05,72.97025598289011,12
2022-03-12,71.42975002227816,12
2022-03-19,61.48112327746848,12
2022-03-26,55.26728660735103,12
2022-04-02,53.77285353811909,12
2022-04-09,51.933873695723385,12
2022-04-16,68.24544261444419,12
2022-04-23,67.75766003869883,12
2022-04-30,67.31999378399303,12
2022-05-07,106.08294963769156,12
2022-05-14,172.18904705720087,12
2022-05-21,189.0155929241569,12
2022-05-28,230.21799384367,12
2022-06-04,259.546044786983,12
2022-06-11,257.9868165899801,12
2022-06-18,255.62476783794165,12
2022-06-25,240.29591443824157,12
2022-07-02,207.5373744829144,12
2022-07-09,166.28883051669334,12
2022-07-16,125.48996508431175,12
2022-07-23,94.08046073050289,12
2022-07-30,81.0,12
2022-08-06,80.12323488522809,12
2022-08-13,79.36270033158574,12
2022-08-20,78.71490331326683,12
2022-08-27,78.17635080446519,12
2022-09-03,77.7435497793746,12
2022-09-10,77.41300721218897,12
2022-09-17,77.18123007710209,12
2022-09-24,77.04472534830782,12
2022-10-01,77.0,12
2022-10-08,78.32321670450037,12
2022-10-15,83.06337485004302,12
2022-10-22,92.3762364846902,12
2022-10-29,107.41756365650421,12
2022-11-05,129.34311841354733,12
2022-11-12,159.30866280388182,12
2022-11-19,626.71315695988,12
2022-11-26,695.1508018476032,12
2022-02-19,42.23158515388264,13
2022-02-26,49.37791449379871,13
2022-03-05,43.15977962261949,13
2022-03-12,43.71227727152107,13
2022-03-19,37.96732020931993,13
2022-03-26,30.47626323055141,13
2022-04-02,36.49350867637661,13
2022-04-09,22.21104898935344,13
2022-04-16,21.5740179284888,13
2022-04-23,27.28357160526908,13
2022-04-30,19.12644910543483,13
2022-05-07,22.6156454713174,13
2022-05-14,24.423153049153004,13
2022-05-21,18.841999558478182,13
2022-05-28,20.108935436096328,13
2022-06-04,19.343324983117025,13
2022-06-11,23.29048396680792,13
2022-06-18,28.4676457244832,13
2022-06-25,34.22503157292958,13
2022-07-02,37.546026865319135,13
2022-07-09,29.743946853198565,13
2022-07-16,30.27775639387899,13
2022-07-23,31.53513330051529,13
2022-07-30,33.0,13
2022-08-06,34.328107041261006,13
2022-08-13,35.605537570166504,13
2022-08-20,36.96171290901943,13
2022-08-27,38.526054380122794,13
2022-09-03,40.42798330577955,13
2022-09-10,42.796921008292685,13
2022-09-17,45.76228880996514,13
2022-09-24,49.45350803309993,13
2022-10-01,54.0,13
2022-10-08,109.61406274118596,13
2022-10-15,234.9764698120489,13
2022-10-22,382.9193558221973,13
2022-10-29,506.27485538124006,13
2022-11-05,557.8751030987858,13
2022-11-12,361.41308135531926,13
2022-11-19,428.2862861605341,13
2022-11-26,333.43935798804966,13
2022-02-19,0.0,15
2022-02-26,0.0,15
2022-03-05,0.0,15
2022-03-12,0.0,15
2022-03-19,0.0,15
2022-03-26,0.0,15
2022-04-02,0.0,15
2022-04-09,0.0,15
2022-04-16,0.0,15
2022-04-23,0.4,15
2022-04-30,2.8,15
2022-05-07,10.8,15
2022-05-14,9.0,15
2022-05-21,6.4,15
2022-05-28,4.800000000000001,15
2022-06-04,6.6000000000000005,15
2022-06-11,9.9,15
2022-06-18,8.4,15
2022-06-25,8.054159592529713,15
2022-07-02,7.700000000000002,15
2022-07-09,6.0,15
2022-07-16,4.2850813430252686,15
2022-07-23,2.6980962270681896,15
2022-07-30,2.0,15
2022-08-06,2.0672101138996255,15
2022-08-13,2.2537539171672085,15
2022-08-20,2.537001602155807,15
2022-08-27,2.894323361218479,15
2022-09-03,3.303089386708284,15
2022-09-10,3.74066987097828,15
2022-09-17,4.184435006381525,15
2022-09-24,4.611754985271079,15
2022-10-01,5.0,15
2022-10-08,5.432863528597092,15
2022-10-15,5.942777469671729,15
2022-10-22,6.430219646447819,15
2022-10-29,6.795667882149274,15
2022-11-05,6.9396,15
2022-11-12,6.8051096428571425,15
2022-11-19,6.461539999999998,15
2022-02-19,2.0956866587434924,16
2022-02-26,1.9503146209101263,16
2022-03-05,1.1148793149950236,16
2022-03-12,0.0774192700573687,16
2022-03-19,1.3604141324425807,16
2022-03-26,0.6769732324215684,16
2022-04-02,6.044417419962449,16
2022-04-09,8.230017962610166,16
2022-04-16,28.245147308553616,16
2022-04-23,20.30581875051565,16
2022-04-30,20.16057583500549,16
2022-05-07,16.375240703610864,16
2022-05-14,9.607051417014196,16
2022-05-21,8.641726655626867,16
2022-05-28,6.0533979956205135,16
2022-06-04,6.026294402171291,16
2022-06-11,4.5502494288814095,16
2022-06-18,1.7260782095153893,16
2022-06-25,1.8867495510066328,16
2022-07-02,2.208735811494833,16
2022-07-09,2.650398798222013,16
2022-07-16,2.2225176283126022,16
2022-07-23,1.4278811699094107,16
2022-07-30,1.0,16
2022-08-06,1.0119408171412987,16
2022-08-13,1.047965699500718,16
2022-08-20,1.1083782934815434,16
2022-08-27,1.1934822454870602,16
2022-09-03,1.3035812019205537,16
2022-09-10,1.438978809185309,16
2022-09-17,1.5999787136846115,16
2022-09-24,1.7868845618217468,16
2022-10-01,2.0,16
2022-10-08,3.2126497301118504,16
2022-10-15,6.186829656958783,16
2022-10-22,10.605850231307592,16
2022-10-29,16.153021903925072,16
2022-11-05,22.511655125578017,16
2022-11-12,29.36506034703322,16
2022-11-26,36.39654801905749,16
2022-02-19,13.314816359045158,17
2022-02-26,16.036465266448506,17
2022-03-05,8.00089131778822,17
2022-03-12,15.22612121804634,17
2022-03-19,16.461093724890134,17
2022-03-26,9.164750760690277,17
2022-04-02,19.528332642776856,17
2022-04-09,32.52315585696859,17
2022-04-16,152.04363592220477,17
2022-04-23,134.36629582178674,17
2022-04-30,144.48896332352732,17
2022-05-07,86.7631452944739,17
2022-05-14,79.84466683202454,17
2022-05-21,67.73604389976188,17
2022-05-28,72.1097704719407,17
2022-06-04,71.77282694092993,17
2022-06-11,51.523579170943776,17
2022-06-18,26.448250238285148,17
2022-06-25,14.894661890526057,17
2022-07-02,9.238456091300698,17
2022-07-09,8.166713088519113,17
2022-07-16,9.160528213717862,17
2022-07-23,11.006184874801251,17
2022-07-30,12.0,17
2022-08-06,11.96570644718793,17
2022-08-13,11.873799725651576,17
2022-08-20,11.74074074074074,17
2022-08-27,11.582990397805213,17
2022-09-03,11.417009602194788,17
2022-09-10,11.25925925925926,17
2022-09-17,11.126200274348422,17
2022-09-24,11.034293552812072,17
2022-10-01,11.0,17
2022-10-08,11.45413963199353,17
2022-10-15,13.112792724711637,17
2022-10-22,16.4203105732606,17
2022-10-29,21.821044472746692,17
2022-11-05,29.759345718276194,17
2022-11-12,40.679565604955386,17
2022-11-19,277.93243251535125,17
2022-11-26,409.2047853007,17
2022-02-19,59.83725000757214,18
2022-02-26,62.59672031148367,18
2022-03-05,41.51662296214136,18
2022-03-12,55.695366209217696,18
2022-03-19,37.68271286976411,18
2022-03-26,52.05991268247277,18
2022-04-02,66.03190137498929,18
2022-04-09,80.4834493375939,18
2022-04-16,161.90376562219413,18
2022-04-23,85.36642405991374,18
2022-04-30,55.882952711622856,18
2022-05-07,34.58397898482067,18
2022-05-14,20.20448615895912,18
2022-05-21,17.533761674909115,18
2022-05-28,10.85372134024868,18
2022-06-04,6.567691699068313,18
2022-06-11,7.494918243704509,18
2022-06-18,4.771737128533833,18
2022-06-25,4.803331475882725,18
2022-07-02,4.903312821357502,18
2022-07-09,5.903217267589195,18
2022-07-16,9.123553708376718,18
2022-07-23,14.06126901132886,18
2022-07-30,18.0,18
2022-08-06,20.17047704834434,18
2022-08-13,21.74781980053673,18
2022-08-20,22.93224898546255,18
2022-08-27,23.923985332007163,18
2022-09-03,24.923249569055933,18
2022-09-10,26.130262425494237,18
2022-09-17,27.745244630207438,18
2022-09-24,29.9684169120809,18
2022-10-01,33.0,18
2022-10-08,55.466995562541854,18
2022-10-15,103.97694342726552,18
2022-10-22,160.7008715615293,18
2022-10-29,207.8098079326915,18
2022-11-05,227.4747805081104,18
2022-11-12,200.75997763757977,18
2022-11-19,244.67704051867727,18
2022-11-26,307.0143465097788,18
2022-02-19,9.57828210104937,19
2022-02-26,19.30245432427145,19
2022-03-05,46.41848332862016,19
2022-03-12,41.55031123723592,19
2022-03-19,49.91082381762157,19
2022-03-26,49.119040062523126,19
2022-04-02,42.39451685099336,19
2022-04-09,26.647929943237138,19
2022-04-16,21.977720822791312,19
2022-04-23,14.764498327504953,19
2022-04-30,7.0340187743411935,19
2022-05-07,7.906848477878057,19
2022-05-14,7.193152095780736,19
2022-05-21,4.174686572628425,19
2022-05-28,8.053088629063424,19
2022-06-04,3.164012001721757,19
2022-06-11,1.5602478447391537,19
2022-06-18,0.50335154416572,19
2022-06-25,2.749568468960125,19
2022-07-02,4.99578539375453,19
2022-07-09,3.1271200571565823,19
2022-07-16,1.6920730616946151,19
2022-07-23,0.4985787467187985,19
2022-07-30,0.0,19
2022-08-06,0.1275000067553434,19
2022-08-13,0.47711422117456614,19
2022-08-20,0.9995139344874571,19
2022-08-27,1.6453704379238046,19
2022-09-03,2.3653550227133975,19
2022-09-10,3.1101389800860253,19
2022-09-17,3.8303936012714748,19
2022-09-24,4.476790177499537,19
2022-10-01,5.0,19
2022-10-08,5.336103618570887,19
2022-10-15,5.550584148340166,19
2022-10-22,5.788216728532532,19
2022-10-29,6.193776498372682,19
2022-11-05,6.9120385970853135,19
2022-11-12,16.084302652770905,19
2022-11-19,26.24055575699,19
2022-11-26,18.13770959173093,19
2022-02-19,15.33021307444954,20
2022-02-26,18.67270617206222,20
2022-03-05,14.172105448956922,20
2022-03-12,19.93653299602644,20
2022-03-19,25.378964199907493,20
2022-03-26,23.53778067327283,20
2022-04-02,28.93019216875016,20
2022-04-09,26.55534541704917,20
2022-04-16,62.779629369693374,20
2022-04-23,19.473143167981867,20
2022-04-30,15.495041716040884,20
2022-05-07,13.459517404920652,20
2022-05-14,9.183545721066793,20
2022-05-21,11.177098739845738,20
2022-05-28,7.5091755458057055,20
2022-06-04,1.8723446208537025,20
2022-06-11,0.9467853468038158,20
2022-06-18,0.4057651486302068,20
2022-06-25,0.12518286500293616,20
2022-07-02,0.0,20
2022-07-09,0.0,20
2022-07-16,1.2962962962962963,20
2022-07-23,3.7037037037037037,20
2022-07-30,5.0,20
2022-08-06,5.0,20
2022-08-13,5.0,20
2022-08-20,5.0,20
2022-08-27,5.0,20
2022-09-03,5.0,20
2022-09-10,5.0,20
2022-09-17,5.0,20
2022-09-24,5.0,20
2022-10-01,5.0,20
2022-10-08,5.672918669697766,20
2022-10-15,7.728413612140054,20
2022-10-22,11.221593227350349,20
2022-10-29,16.207565915352134,20
2022-11-05,22.741440076168896,20
2022-11-12,30.878324109824117,20
2022-11-19,40.67332641634128,20
2022-11-26,71.34199619106757,20
2022-02-19,42.930270240280144,21
2022-02-26,26.48373646139106,21
2022-03-05,20.6227422964746,21
2022-03-12,22.00825978594529,21
2022-03-19,22.93556571491913,21
2022-03-26,17.708180064532442,21
2022-04-02,22.741284018477245,21
2022-04-09,24.176499440322846,21
2022-04-16,49.725560368432255,21
2022-04-23,57.21603181550584,21
2022-04-30,76.34973661387956,21
2022-05-07,78.68554409878243,21
2022-05-14,69.96542291822237,21
2022-05-21,67.75345907552028,21
2022-05-28,40.44850731119928,21
2022-06-04,19.138010721426635,21
2022-06-11,17.13219728682828,21
2022-06-18,10.086070644636354,21
2022-06-25,6.764566979361719,21
2022-07-02,4.367451995508124,21
2022-07-09,2.2129706011540824,21
2022-07-16,3.454052297151172,21
2022-07-23,5.7589183040029095,21
2022-07-30,7.0,21
2022-08-06,6.862825788751715,21
2022-08-13,6.49519890260631,21
2022-08-20,5.962962962962964,21
2022-08-27,5.331961591220851,21
2022-09-03,4.66803840877915,21
2022-09-10,4.037037037037037,21
2022-09-17,3.5048010973936905,21
2022-09-24,3.1371742112482854,21
2022-10-01,3.0,21
2022-10-08,4.34512823274998,21
2022-10-15,8.611078117972683,21
2022-10-22,16.143697436127248,21
2022-10-29,27.28883396767282,21
2022-11-05,42.39233549306853,21
2022-11-12,156.83661084662884,21
2022-11-19,347.26889153912026,21
2022-11-26,532.7319765665061,21
2022-02-19,11.376774105063902,22
2022-02-26,23.412867693982008,22
2022-03-05,25.341340389857137,22
2022-03-12,26.41727493591336,22
2022-03-19,20.376702665557413,22
2022-03-26,20.07105855216101,22
2022-04-02,22.8413169267944,22
2022-04-09,30.144085828989788,22
2022-04-16,30.61104341633251,22
2022-04-23,28.026560899831345,22
2022-04-30,18.64929823242963,22
2022-05-07,21.21072115128997,22
2022-05-14,17.984057999196665,22
2022-05-21,12.304481105953611,22
2022-05-28,9.099474371671002,22
2022-06-04,3.5012869600901046,22
2022-06-11,3.21354308312253,22
2022-06-18,1.4394314798313337,22
2022-06-25,4.152262408776823,22
2022-07-02,6.865093337722313,22
2022-07-09,4.502681422591564,22
2022-07-16,3.258377024694707,22
2022-07-23,2.351112798726069,22
2022-07-30,2.0,22
2022-08-06,2.42017124283667,22
2022-08-13,3.6928215721505677,22
2022-08-20,5.836155889147523,22
2022-08-27,8.868379095033367,22
2022-09-03,12.807696091013932,22
2022-09-10,17.672311778295047,22
2022-09-17,23.48043105808254,22
2022-09-24,30.250258831582247,22
2022-10-01,38.0,22
2022-10-08,78.09300398980925,22
2022-10-15,161.77475166350513,22
2022-10-22,258.8866450763261,22
2022-10-29,339.2700862835105,22
2022-11-05,372.7664773402968,22
2022-11-12,264.9653845870395,22
2022-11-19,455.72988431284216,22
2022-11-26,242.47388034743275,22
2022-02-19,0.6613043284381209,23
2022-02-26,0.727887432164995,23
2022-03-05,3.063590084057677,23
2022-03-12,2.524123534320733,23
2022-03-19,1.7282204771329392,23
2022-03-26,1.555460507389338,23
2022-04-02,2.1545595683763894,23
2022-04-09,0.0,23
2022-04-16,1.2993609417860263,23
2022-04-23,5.219217202773731,23
2022-04-30,7.359403733925157,23
2022-05-07,11.75722447460473,23
2022-05-14,20.62379242578686,23
2022-05-21,26.99638315344,23
2022-05-28,8.661359719770523,23
2022-06-04,24.51448502356989,23
2022-06-11,22.490490026758422,23
2022-06-18,16.70318735769266,23
2022-06-25,10.65377069886435,23
2022-07-02,5.19106366257258,23
2022-07-09,1.2279068391607355,23
2022-07-16,0.5281227028018791,23
2022-07-23,0.12762725816085776,23
2022-07-30,0.0,23
2022-08-06,0.0013717421124828531,23
2022-08-13,0.010973936899862825,23
2022-08-20,0.037037037037037035,23
2022-08-27,0.0877914951989026,23
2022-09-03,0.17146776406035663,23
2022-09-10,0.2962962962962963,23
2022-09-17,0.47050754458161864,23
2022-09-24,0.7023319615912208,23
2022-10-01,1.0,23
2022-10-08,1.371742112482853,23
2022-10-15,1.8257887517146776,23
2022-10-22,2.3703703703703702,23
2022-10-29,3.013717421124828,23
2022-11-05,3.764060356652949,23
2022-11-12,4.629629629629629,23
2022-02-19,5.944240177090084,24
2022-02-26,6.547722142329355,24
2022-03-05,5.741139403476486,24
2022-03-12,5.36829041761391,24
2022-03-19,8.65791403691522,24
2022-03-26,13.420489399353173,24
2022-04-02,8.135285156382512,24
2022-04-09,14.987444522165154,24
2022-04-16,42.06184579706273,24
2022-04-23,28.691449764030978,24
2022-04-30,43.67584162652811,24
2022-05-07,48.834983093254266,24
2022-05-14,39.031770724821975,24
2022-05-21,58.79686088557659,24
2022-05-28,29.481605821841928,24
2022-06-04,36.21392149313954,24
2022-06-11,25.03560299034593,24
2022-06-18,15.250852937022657,24
2022-06-25,9.646930972989152,24
2022-07-02,7.066290023028449,24
2022-07-09,9.383397860002397,24
2022-07-16,8.246961377779552,24
2022-07-23,6.136436482222843,24
2022-07-30,5.0,24
2022-08-06,5.049137295935881,24
2022-08-13,5.196671893800275,24
2022-08-20,5.442787858678307,24
2022-08-27,5.787669255655106,24
2022-09-03,6.231500149815796,24
2022-09-10,6.7744646062455045,24
2022-09-17,7.416746690029356,24
2022-09-24,8.15853046625248,24
2022-10-01,9.0,24
2022-10-08,10.288914170133648,24
2022-10-15,12.85013970511719,24
2022-10-22,17.399522444438816,24
2022-10-29,24.652908227586707,24
2022-11-05,35.32614289404904,24
2022-11-12,149.16243488597732,24
2022-11-19,355.4462016519366,24
2022-11-26,336.1559713211764,24
2022-02-19,74.54619580716961,25
2022-02-26,63.11619920895176,25
2022-03-05,44.05553610324469,25
2022-03-12,46.06962937191962,25
2022-03-19,34.96949130003291,25
2022-03-26,23.487338357446724,25
2022-04-02,24.8198870479462,25
2022-04-09,28.9552967199922,25
2022-04-16,22.755738871262007,25
2022-04-23,96.47260766729832,25
2022-04-30,167.5091200928,25
2022-05-07,198.8950632450696,25
2022-05-14,216.9618133943286,25
2022-05-21,207.66088527588664,25
2022-05-28,188.68272490524296,25
2022-06-04,121.6974519753899,25
2022-06-11,81.75666224530853,25
2022-06-18,43.91814759731574,25
2022-06-25,29.247882648254617,25
2022-07-02,18.200196351624527,25
2022-07-09,4.972266673969768,25
