target_end_date,value_a,location
2022-02-12,26.117196672392616,22
2022-02-19,25.091592097033345,22
2022-02-26,27.21541286002329,22
2022-03-05,26.52141768697995,22
2022-03-12,25.96818730732593,22
2022-03-19,26.28248342610476,22
2022-03-26,39.561769202267335,22
2022-04-02,37.57827279882949,22
2022-04-09,35.5449040189326,22
2022-04-16,27.83227612775478,22
2022-04-23,29.55650544503437,22
2022-04-30,28.1006967957324,22
2022-05-07,20.31777305246105,22
2022-05-14,17.102823590837602,22
2022-05-21,9.372634884255415,22
2022-05-28,8.189569462640893,22
2022-06-04,3.8647102297669056,22
2022-06-11,8.020921381709181,22
2022-06-18,12.17713253365146,22
2022-06-25,8.778347867887561,22
2022-07-02,6.701963135584471,22
2022-07-09,4.849503295093008,22
2022-07-16,3.3574010339643343,22
2022-07-23,2.362089039749611,22
2022-07-30,2.0,22
2022-08-06,2.434320136171318,22
2022-08-13,3.7423426988218336,22
2022-08-20,5.931660919156394,22
2022-08-27,9.009868028379842,22
2022-09-03,12.984557257697025,22
2022-09-10,17.86332183831279,22
2022-09-17,23.653755001431975,22
2022-09-24,30.36344997825943,22
2022-10-01,38.0,22
2022-10-08,60.89088695165512,22
2022-10-15,98.5801279794041,22
2022-10-22,128.90011920621853,22
2022-10-29,144.16780920665747,22
2022-11-05,291.4488741852884,22
2022-11-12,254.22899524246063,22
2022-02-05,0.1972746329011597,23
2022-02-12,1.2856676438814274,23
2022-02-19,3.071180127685515,23
2022-02-26,2.8137115007014057,23
2022-03-05,2.062826251546716,23
2022-03-12,1.6097886652636115,23
2022-03-19,3.056846077811287,23
2022-03-26,0.0421977824387507,23
2022-04-02,2.4846683882201748,23
2022-04-09,5.422232319187112,23
2022-04-16,6.068483427079554,23
2022-04-23,12.272227947198893,23
2022-04-30,18.45290428039788,23
2022-05-07,26.28390254985188,23
2022-05-14,11.600226449474146,23
2022-05-21,23.848745920932743,23
2022-05-28,25.840473544124684,23
2022-06-04,21.07374833009952,23
2022-06-11,15.619631778920098,23
2022-06-18,9.763593999567426,23
2022-06-25,3.596849871554264,23
2022-07-02,2.2222996822189014,23
2022-07-09,1.2052211887367292,23
2022-07-16,0.515732802766812,23
2022-07-23,0.12395293596821405,23
2022-07-30,0.0,23
2022-08-06,0.0013717421124828531,23
2022-08-13,0.010973936899862825,23
2022-08-20,0.037037037037037035,23
2022-08-27,0.0877914951989026,23
2022-09-03,0.17146776406035663,23
2022-09-10,0.2962962962962963,23
2022-09-17,0.47050754458161864,23
2022-09-24,0.7023319615912208,23
2022-10-01,1.0,23
2022-10-08,1.371742112482853,23
2022-10-15,1.8257887517146776,23
2022-10-22,2.3703703703703702,23
2022-10-29,3.013717421124828,23
2022-11-05,3.764060356652949,23
2022-11-12,4.629629629629629,23
2022-02-05,7.21374727622795,24
2022-02-12,8.691755917093902,24
2022-02-19,7.60727136653515,24
2022-02-26,8.029168018859611,24
2022-03-05,11.153959452315702,24
2022-03-12,16.702169100834098,24
2022-03-19,9.97740184036856,24
2022-03-26,18.593407250198062,24
2022-04-02,36.56610272326504,24
2022-04-09,30.553472554869,24
2022-04-16,41.9744745268691,24
2022-04-23,48.49125526160357,24
2022-04-30,45.4690657906298,24
2022-05-07,60.73744637828341,24
2022-05-14,40.468904517556574,24
2022-05-21,46.10462194165886,24
2022-05-28,39.64566520998608,24
2022-06-04,25.80534067721947,24
2022-06-11,18.014429990966324,24
2022-06-18,14.446619678063948,24
2022-06-25,17.017532687331485,24
2022-07-02,15.767709287849012,24
2022-07-09,12.787361181390802,24
2022-07-16,9.230171505940682,24
2022-07-23,6.249823399482473,24
2022-07-30,5.0,24
2022-08-06,5.041717995905623,24
2022-08-13,5.170704343694373,24
2022-08-20,5.39270758347407,24
2022-08-27,5.713476255352531,24
2022-09-03,6.138758899437579,24
2022-09-10,6.674304055837029,24
2022-09-17,7.325860264658703,24
2022-09-24,8.09917606601042,24
2022-10-01,9.0,24
2022-10-08,11.437873467737033,24
2022-10-15,17.23367517919524,24
2022-10-22,27.01015963777864,24
2022-10-29,68.36329167594042,24
2022-11-05,162.74418208889324,24
2022-11-12,226.085460210048,24
2022-02-05,58.28785273258878,25
2022-02-12,59.66336348972104,25
2022-02-19,43.80538401467649,25
2022-02-26,50.62610146949263,25
2022-03-05,37.10477003930176,25
2022-03-12,28.70094442229945,25
